iz,z,n_ivols,log_Mhalo,phi,bin_idx
iz207,0.495942,600,13.299999999999985,0.0003769719155253608,21
iz207,0.495942,600,13.499999999999984,0.0002043359133018149,22
iz207,0.495942,600,13.699999999999983,0.00010998584012629134,23
iz207,0.495942,600,13.899999999999983,5.4939372916054e-05,24
iz207,0.495942,600,14.099999999999982,2.5220706280176836e-05,25
iz207,0.495942,600,14.299999999999981,8.139166357933926e-06,26
iz207,0.495942,600,14.49999999999998,3.427017413866916e-06,27
iz207,0.495942,600,14.69999999999998,1.0709429418334114e-06,28
iz207,0.495942,1000,9.1,0.0,0
iz207,0.495942,1000,9.299999999999999,0.0,1
iz207,0.495942,1000,9.499999999999998,0.0,2
iz207,0.495942,1000,9.699999999999998,0.0,3
iz207,0.495942,1000,9.899999999999997,0.0,4
iz207,0.495942,1000,10.099999999999996,0.7323268370603847,5
iz207,0.495942,1000,10.299999999999995,0.4748369519491346,6
iz207,0.495942,1000,10.499999999999995,0.2741526435055185,7
iz207,0.495942,1000,10.699999999999994,0.2123876800062658,8
iz207,0.495942,1000,10.899999999999993,0.11092092324652376,9
iz207,0.495942,1000,11.099999999999993,0.07960278190815956,10
iz207,0.495942,1000,11.299999999999992,0.04809215999485965,11
iz207,0.495942,1000,11.499999999999991,0.029982889678486304,12
iz207,0.495942,1000,11.69999999999999,0.019899972590554153,13
iz207,0.495942,1000,11.89999999999999,0.011915996574321307,14
iz207,0.495942,1000,12.099999999999989,0.007807848740018924,15
iz207,0.495942,1000,12.299999999999988,0.0047763519734299225,16
iz207,0.495942,1000,12.499999999999988,0.0029599149403568554,17
iz207,0.495942,1000,12.699999999999987,0.0018356818777378137,18
iz207,0.495942,1000,12.899999999999986,0.0011015826193992652,19
iz207,0.495942,1000,13.099999999999985,0.0006573447776973478,20
iz207,0.495942,1000,13.299999999999985,0.0003829049394231179,21
iz207,0.495942,1000,13.499999999999984,0.00020896238681053522,22
iz207,0.495942,1000,13.699999999999983,0.00011232049573948818,23
iz207,0.495942,1000,13.899999999999983,5.339721507981389e-05,24
iz207,0.495942,1000,14.099999999999982,2.3967703038231746e-05,25
iz207,0.495942,1000,14.299999999999981,8.80315098187064e-06,26
iz207,0.495942,1000,14.49999999999998,3.3734702667752455e-06,27
iz207,0.495942,1000,14.69999999999998,9.317203593950679e-07,28
iz207,0.495942,1024,9.1,0.0,0
iz207,0.495942,1024,9.299999999999999,0.0,1
iz207,0.495942,1024,9.499999999999998,0.0,2
iz207,0.495942,1024,9.699999999999998,0.0,3
iz207,0.495942,1024,9.899999999999997,0.0,4
iz207,0.495942,1024,10.099999999999996,0.7323884269889696,5
iz207,0.495942,1024,10.299999999999995,0.47484392679971293,6
iz207,0.495942,1024,10.499999999999995,0.2741643005521055,7
iz207,0.495942,1024,10.699999999999994,0.21239895276840498,8
iz207,0.495942,1024,10.899999999999993,0.11093000601401434,9
iz207,0.495942,1024,11.099999999999993,0.07960856449804096,10
iz207,0.495942,1024,11.299999999999992,0.048098149661598935,11
iz207,0.495942,1024,11.499999999999991,0.029982250375750478,12
iz207,0.495942,1024,11.69999999999999,0.0199017489334915,13
iz207,0.495942,1024,11.89999999999999,0.011911531495260617,14
iz207,0.495942,1024,12.099999999999989,0.007807142670684069,15
iz207,0.495942,1024,12.299999999999988,0.004776792482382168,16
iz207,0.495942,1024,12.499999999999988,0.002960383310559073,17
iz207,0.495942,1024,12.699999999999987,0.0018366462283899675,18
iz207,0.495942,1024,12.899999999999986,0.0011008645019563155,19
iz207,0.495942,1024,13.099999999999985,0.0006573121474045888,20
iz207,0.495942,1024,13.299999999999985,0.000383060811821605,21
iz207,0.495942,1024,13.499999999999984,0.000208614246687022,22
iz207,0.495942,1024,13.699999999999983,0.00011219800664051598,23
iz207,0.495942,1024,13.899999999999983,5.409098530432034e-05,24
iz207,0.495942,1024,14.099999999999982,2.3939339783756625e-05,25
iz207,0.495942,1024,14.299999999999981,8.816454101226228e-06,26
iz207,0.495942,1024,14.49999999999998,3.3885304018947775e-06,27
iz207,0.495942,1024,14.69999999999998,9.098831634717459e-07,28
