logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.521274448874360585e+00,0.000000000000000000e+00
9.499999999999998224e+00,5.735220736400467034e-01,0.000000000000000000e+00
9.699999999999997513e+00,1.126353529643871809e+00,0.000000000000000000e+00
9.899999999999996803e+00,3.879812089674082309e-01,0.000000000000000000e+00
1.009999999999999609e+01,3.748086107828572655e-01,0.000000000000000000e+00
1.029999999999999538e+01,1.684164870327222452e-01,0.000000000000000000e+00
1.049999999999999467e+01,9.962982187876225082e-02,0.000000000000000000e+00
1.069999999999999396e+01,5.365424138585390273e-02,0.000000000000000000e+00
1.089999999999999325e+01,2.583114375702188006e-02,0.000000000000000000e+00
1.109999999999999254e+01,1.468262773253606844e-02,0.000000000000000000e+00
1.129999999999999183e+01,6.265016209725455740e-03,0.000000000000000000e+00
1.149999999999999112e+01,3.501983419795254727e-03,0.000000000000000000e+00
1.169999999999999041e+01,1.477901259730107428e-03,0.000000000000000000e+00
1.189999999999998970e+01,7.710789181200561294e-04,0.000000000000000000e+00
1.209999999999998899e+01,3.212828825500233421e-04,0.000000000000000000e+00
1.229999999999998828e+01,6.425657651000466842e-05,0.000000000000000000e+00
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,3.212828825500233421e-05,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
